Dynamic table type,Dynamic table field,field type,dbs.csv,hsbc.csv,taishin.csv,uob.csv,vietin.csv,woori.csv
DYN_TRNRP_PL,H_FX_MKT,Char,1,0,0,0,0,0
,EN_AMT,Numeric,0,3,0,0,0,0
SQL,EN_CREDIT,Char,1,0,0,0,0,0
SQL,NB_OFFSET,Numeric,1,0,0,0,0,0
Simulation,PAST,American,0,0,1,1,3,1
DYN_TRNRP_PL,TP_RPHCPCT,Numeric,2,0,0,0,0,0
DYN_TRNRP_PL,NB_EXT,Numeric,28,17,4,4,5,17
DYN_TRNRP_PL,COUNT,American,0,3,0,0,0,0
Copy Creation,XPOQTYCUR,Char,1,0,0,0,0,0
DYN_TRNRP_PL,FX_PLCUR_T,Numeric,0,1,0,0,0,0
DYN_TRNRP_PL,H_YIELD,Numeric,0,1,0,0,0,0
DYN_TRNRP_MV,TP_CMLQU0,Char,0,0,0,0,1,1
Simulation,FU_INDEX,Char,0,1,0,0,0,0
DYN_TRNRP_PL,H_UDRLBL,Char,0,0,0,0,0,1
DYN_TRNRP_CS,TP_ENTITY,Char,22,26,3,2,1,1
Copy Creation,C_NTENOR,Char,1,0,0,0,0,0
DYN_TRNRP_PL,CE_OBLGDEF,Char,1,0,0,0,0,0
DYN_TRNRP_MV,H_TYPECODE,Char,1,0,0,0,0,0
,XG_FIXMRG,Numeric,0,1,0,0,0,0
Simulation,BUCKETD,Date,0,0,1,3,0,0
Copy Creation,P_TYPEDESC,Char,1,0,0,0,0,0
DYN_TRNRP_PL,D_NBRMDAYS,Numeric,1,0,0,0,0,0
Accounting (Reporting),X_CUR,Char,1,0,0,0,0,0
DYN_TRNRP_CD,TP_ENTITY,Char,1,0,0,0,0,0
Accounting (Reporting),EN_AMT,Numeric,1,0,0,3,1,1
DYN_TRNRP_PL,SALES_CENT,Char,0,1,0,0,0,0
,TP_CNTRP,Char,0,1,0,0,0,0
DYN_TRNRP_CS,F_DESTLB,Char,0,0,1,2,2,0
DYN_TRNRP_XG,CMP_TYPOID,Numeric,1,0,0,0,0,0
Simulation,D_STRIKE,Numeric,2,0,0,0,0,0
MRA,STRESS_LO,Char,22,0,0,0,0,0
DYN_TRNRP_PL,D_DBLBARR,Char,1,0,0,0,0,0
DYN_TRNRP_CS,H_BK_TYPE,Char,2,0,0,0,0,0
Simulation,TRADE_NUM,Numeric,76,53,19,24,5,78
DYN_TRNRP_DT,DT_PRMAMD0,American,2,0,0,0,0,0
DYN_TRNRP_DT,MRPL_ONB,Numeric,2,0,0,0,0,1
Accounting (Reporting),EN_DEBIT,Char,0,0,0,3,1,1
DYN_TRNRP_CS,H_AGT,Char,1,0,0,0,0,0
DYN_TRNRP_MV,TP_RTVLC00,Numeric,2,0,2,2,2,0
DYN_TRNRP_MV,TP_RTVLC01,Numeric,2,0,2,2,2,0
DYN_TRNRP_MV,TP_RTVLC02,Numeric,10,0,2,4,2,0
DYN_TRNRP_DT,F57_R,Char,1,0,0,0,0,0
DYN_TRNRP_XG,XG_HEDGE,American,1,0,0,0,0,0
DYN_TRNRP_PL,S_REGA2,American,0,0,0,1,0,0
Deliverable Cash,DF_REF,Numeric,2,0,2,0,0,1
Accounting (Reporting),AVP_CAT,Char,1,0,0,0,0,0
DYN_TRNRP_MV,H_SRC,Char,0,0,0,3,0,0
Deliverable Cash,DF_NETAG,Char,0,0,2,0,0,0
Copy Creation,PAR_CNTRY,Char,1,0,0,0,0,0
DYN_TRNRP_PL,MP_YIELD2,Numeric,4,13,0,0,0,1
DYN_TRNRP_PL,A_EXP_NEW,Date,1,0,0,0,0,0
Deliverable Cash,DF_REV,Char,3,0,2,0,0,0
,ID,Numeric,0,1,0,0,0,0
Simulation,SPOTFX,American,0,1,0,0,0,0
Copy Creation,SE_INUM,Numeric,1,0,0,0,0,0
DYN_TRNRP_MV,M_WWR_RT,Char,10,0,0,0,0,0
DYN_TRNRP_DT,TP_SECLBL,Char,1,0,0,0,0,0
,PCP0,American,0,1,0,0,0,0
DYN_TRNRP_PL,A_DATEFO,Date,1,0,0,0,0,0
DYN_TRNRP_PL,SC0_SM_AC,Numeric,0,1,0,0,0,0
Simulation,CREDIT_PA,Numeric,0,0,0,1,0,0
PL VAR,FX_PLSCURT,American,0,1,0,0,0,0
DYN_TRNRP_CS,CMP_TYPOID,Numeric,15,0,0,0,0,0
PL VAR,FX_PLSCURY,American,0,1,0,0,0,0
DYN_TRNRP_PL,COUNTRY,Char,2,0,0,0,0,0
Copy Creation,FIX_SGD,Numeric,1,0,0,0,0,0
DYN_TRNRP_MK,V_STP_STS,Char,4,1,1,2,11,1
,MV_NFMVTH2,American,0,2,0,0,0,0
DYN_TRNRP_MV,H_SW_CTP,Char,18,0,0,0,0,0
DYN_TRNRP_SV,SV_AMOUNT,American,7,0,0,1,0,0
DYN_TRNRP_CS,NOS_AGENT,Char,1,0,0,0,0,0
DYN_TRNRP_CS,F_TYPE,Char,42,35,10,3,10,17
DYN_TRNRP_PL,H_BONDTYPE,Char,0,0,0,0,1,0
Simulation,PVE,American,0,0,0,0,0,1
DYN_TRNRP_PL,D_VD,Date,2,0,0,0,0,0
Hedge,LABEL1,Char,0,0,1,0,0,0
DYN_TRNRP_PL,F_STDTP2A,Date,3,0,0,0,0,0
DYN_TRNRP_PL,F_STDTP2B,Date,2,0,0,0,0,0
Copy Creation,M3_MDATE,Date,1,0,0,0,0,0
,F_OBSCOM,Char,0,1,0,0,0,0
DYN_TRNRP_DT,TP_RTMNDD0,Char,0,1,0,0,0,0
Liquidation Positions,LABEL3,Char,0,0,0,0,0,1
DYN_TRNRP_DT,DT_UPFIX0,Char,1,1,0,0,0,0
Liquidation Positions,TRADEDATE,Date,0,0,0,0,0,3
DYN_TRNRP_PL,D_LASTDT,Char,0,1,0,0,0,0
DYN_TRNRP_CS,VOS_CRDB,Char,1,0,0,0,0,0
Deliverable Cash,V_STL_MTHD,Char,0,0,0,0,0,1
Copy Creation,ACTION,Char,3,1,0,0,0,0
Simulation,XSUM_DET,Char,0,1,3,0,0,0
Simulation,RHO,American,0,0,0,0,0,3
DYN_TRNRP_MV,TP_RTCCP02,American,19,0,2,4,2,5
DYN_TRNRP_MV,TP_RTCCP01,American,3,0,2,2,2,1
DYN_TRNRP_MV,TP_RTCCP00,American,3,0,2,2,2,1
DYN_TRNRP_PL,D_CONV_FIN,Char,0,1,0,0,0,0
DYN_TRNRP_MV,TP_BROLBL0,Char,17,0,0,0,0,0
Simulation,CASH_PAS1,American,0,0,0,0,0,3
DYN_TRNRP_PL,H_FXB_UT2Y,Numeric,0,2,0,0,0,0
Simulation,GK_FMLY,Char,0,0,5,0,0,0
Deliverable Cash,N_PSOA_LBL,Char,0,0,0,1,0,0
Deliverable Cash,DF_OCTP,Char,0,0,0,1,0,0
DYN_TRNRP_CS,TP_RTMFRC0,Char,3,0,0,0,0,0
DYN_TRNRP_CS,TP_RTMFRC1,Char,3,0,0,0,0,0
Simulation,EQ_DELTA,American,0,0,0,0,0,2
DYN_TRNRP_MK,V_EVT_VER,Numeric,0,2,6,2,11,2
DYN_TRNRP_CS,H_DBSPCODE,Char,2,0,0,0,0,0
Simulation,MVNF_CAP,American,4,2,4,2,2,2
Copy Creation,UNIT_TYPE,Numeric,1,0,0,0,0,0
PL VAR,REP_DATE2,Date,0,0,0,1,0,0
DYN_TRNRP_PL,TP_IPAY,American,17,23,5,4,2,12
DYN_TRNRP_SV,SV_NATURE,Char,6,0,0,1,0,0
DYN_TRNRP_PL,TP_DSCTYPE,Char,19,9,3,8,11,3
DYN_TRNRP_PL,D_FXGBP11,Numeric,0,1,0,0,0,0
DYN_TRNRP_PL,REC_RES_FR,Char,0,1,0,0,0,0
DYN_TRNRP_PL,ISSUER,Char,1,0,0,0,0,0
DYN_TRNRP_PL,INSTRLABEL,Char,51,8,0,0,0,14
DYN_TRNRP_XG,H_RPTTYPE,Char,1,0,0,0,0,0
DYN_TRNRP_PL,BROKER,Char,0,1,0,0,0,0
SQL,HDG_TYPE,Numeric,1,0,0,0,0,0
DYN_TRNRP_MV,INSTRUMENT,Char,25,1,2,5,4,5
Accounting,TRN_GRP,Char,0,0,2,0,0,0
Copy Creation,BD_TG_BD,Date,1,0,0,0,0,0
DYN_TRNRP_PL,SW_DEL_TYP,Char,0,0,1,1,0,0
Liquidation Positions,ISSUEDATE,Date,0,0,0,0,2,0
DYN_TRNRP_PL,H_FIXED_RT,Numeric,0,6,0,0,0,0
DYN_TRNRP_CS,D_FEEDT,Date,0,1,0,0,0,0
,FIN1,American,0,1,0,0,0,0
,FIN0,American,0,1,0,0,0,0
Collateral,LMT_A,Numeric,0,0,0,0,0,2
Collateral,LMT_B,Numeric,0,0,0,0,0,2
Simulation,CALLPUT,Char,0,0,0,0,0,1
Simulation,ON,American,0,0,0,0,0,2
Copy Creation,D_PL_PVE,Numeric,2,0,0,0,0,0
DYN_TRNRP_MK,PL_FPCNF2,American,3,0,0,0,0,0
DYN_TRNRP_MK,PL_FPCNF0,American,2,0,0,0,0,0
DYN_TRNRP_MK,PL_FPCNF1,American,3,0,0,0,0,0
DYN_TRNRP_MV,H_SRPFOLIO,Char,0,0,0,3,0,0
DYN_TRNRP_MK,CNT_VS2,Numeric,2,0,2,0,0,0
DYN_TRNRP_MK,CNT_VS1,Numeric,2,0,2,0,0,0
DYN_TRNRP_MK,CNT_VS0,Numeric,2,0,2,0,0,0
DYN_TRNRP_PL,TP_CMCTYP,Char,1,0,0,0,0,0
Collateral,GAMMA_CONS,Numeric,0,0,0,0,0,2
Simulation,FAMILY1,Char,0,0,0,0,0,2
DYN_TRNRP_PL,H_VAIXRT,Numeric,0,6,0,0,0,0
Deliverable Cash,N_CSNS_ACC,Char,0,0,2,0,0,0
,CSFU_REV,Numeric,0,1,0,0,0,0
,F_BRKR,Numeric,0,1,0,0,0,0
Simulation,GK_VEGA,Numeric,0,0,5,0,0,0
DYN_TRNRP_CS,F_CTPFN,Char,0,0,0,0,0,3
,H_STAT,Char,0,2,0,0,0,0
MRA,ATL95_4,American,51,0,0,0,0,0
33,DF_NACC,Char,0,0,0,1,0,0
DYN_TRNRP_PL,MX_NB2,Numeric,1,0,0,0,0,0
DYN_TRNRP_SV,TP_RTVNF12,American,3,0,0,0,0,0
DYN_TRNRP_PL,AMOUNT_SIG,Numeric,1,0,0,0,0,0
DYN_TRNRP_SV,TP_RTVNF10,American,1,0,0,0,0,0
DYN_TRNRP_SV,TP_RTVNF11,American,1,0,0,0,0,0
Copy Creation,RATE_TYPE0,Numeric,1,0,0,0,0,0
Copy Creation,RATE_TYPE1,Numeric,1,0,0,0,0,0
,ORIGIN,Char,0,1,0,0,0,0
Copy Creation,H_UNDERLNG,Char,1,0,0,0,0,0
DYN_TRNRP_MV,TP_STATUS1,Char,1,0,0,0,0,0
DYN_TRNRP_MV,TP_STATUS0,Char,1,1,0,4,2,0
DYN_TRNRP_MV,TP_STATUS2,Char,18,0,2,0,1,5
,TP_PRICE,Numeric,0,1,0,0,0,0
Simulation,RHOF__KRW,American,0,0,0,0,0,2
,CE_OBLGDEF,Char,0,1,0,0,0,0
DYN_TRNRP_PL,H_6M,Date,1,0,0,0,0,0
DYN_TRNRP_PL,H_CIF_CODE,Char,1,0,0,0,0,0
Simulation,D_7M,Date,1,0,0,0,0,0
Simulation,INST_REF,Char,6,2,16,6,7,2
Simulation,YTD_PL_US,American,0,0,0,0,0,1
Simulation,TRNNOMINA,American,0,1,0,0,0,0
SQL,D_SPT_HKD,Numeric,1,0,0,0,0,0
DYN_TRNRP_PL,TP_RTFLWAD,Char,3,9,0,0,0,0
DYN_TRNRP_CD,INSTRUMENT,Char,0,0,0,1,0,0
Copy Creation,CTP_TYPE,Char,1,0,0,0,0,0
Accounting (Reporting),EN_COMMENT,Char,1,0,0,3,1,1
DYN_TRNRP_MK,CNT_EVTDT,Date,1,0,0,0,0,0
Simulation,D_VGBUC,American,17,0,0,0,0,0
DYN_TRNRP_PL,FLOW_FLAG,Char,1,0,0,0,0,0
DYN_TRNRP_PL,H_XPFWSETT,Numeric,3,0,0,0,0,0
Collateral,MLCBIC,,0,0,0,0,0,1
Simulation,EVAL_MODE,Char,1,0,0,0,0,0
DYN_TRNRP_PL,CNTLVTTSD0,Date,0,20,0,0,0,0
51,OUR_OURIA,American,2,0,0,0,0,0
DYN_TRNRP_PL,CNTLVTTSD2,Date,0,20,0,0,0,0
DYN_TRNRP_MV,S_RHOF0,American,0,1,0,0,0,0
DYN_TRNRP_PL,TP_ROOTCNT,Numeric,0,0,3,4,0,0
Simulation,ISQUANTO,Char,0,0,0,0,0,3
Copy Creation,DATE_SYS,Date,2,0,0,0,0,0
DYN_TRNRP_DT,DT_LEG1,Numeric,2,0,0,0,0,1
DYN_TRNRP_DT,DT_LEG0,Numeric,5,5,3,0,0,1
DYN_TRNRP_PL,H_CCY,Char,1,0,0,0,0,0
DYN_TRNRP_MV,QTY_INDEX,Numeric,23,0,0,0,0,3
DYN_TRNRP_MV,NB_INIT,Numeric,3,1,0,0,0,0
DYN_TRNRP_DT,TP_TRNTYPE,Char,4,0,0,0,0,0
DYN_TRNRP_SV,NB_EXT,Numeric,2,0,0,0,0,0
DYN_TRNRP_PL,H_NETRATE0,Numeric,0,0,2,0,0,0
DYN_TRNRP_PL,TP_RTUINS1,Char,0,0,1,2,1,1
Simulation,D_DATE2,Date,1,0,0,0,0,0
Collateral,DAILY_PC,Numeric,0,0,0,0,0,1
Data Dictionary (Market Data Loader),STYLE,Char,0,0,0,0,0,1
Collateral,DAILY_PL,Numeric,0,0,0,0,0,1
DYN_TRNRP_PL,TP_PRICED2,Numeric,13,8,1,1,3,1
Copy Creation,H_DATE04,Date,1,0,0,0,0,0
Copy Creation,H_DATE05,Date,1,0,0,0,0,0
Copy Creation,H_DATE06,Date,1,0,0,0,0,0
Copy Creation,H_DATE07,Date,1,0,0,0,0,0
Copy Creation,H_DATE02,Date,1,0,0,0,0,0
Copy Creation,H_DATE03,Date,1,0,0,0,0,0
Copy Creation,H_DATE08,Date,1,0,0,0,0,0
Copy Creation,H_DATE09,Date,1,0,0,0,0,0
DYN_TRNRP_PL,RT_NBDAYS3,Numeric,2,0,0,0,0,0
DYN_TRNRP_PL,RT_NBDAYS2,Numeric,5,0,0,0,0,0
DYN_TRNRP_PL,RT_NBDAYS1,Numeric,5,0,0,0,0,0
DYN_TRNRP_PL,RT_NBDAYS6,Numeric,2,0,0,0,0,0
DYN_TRNRP_PL,D_CALN,Char,3,0,0,0,0,0
DYN_TRNRP_PL,RT_NBDAYS4,Numeric,1,0,0,0,0,0
DYN_TRNRP_PL,CREDBT,Char,2,0,0,0,0,0
DYN_TRNRP_PL,RT_NBDAYS9,Numeric,2,0,0,0,0,0
DYN_TRNRP_PL,H_HLD_COD,Char,1,0,0,0,0,0
DYN_TRNRP_MK,TP_GID,Char,0,3,1,0,0,0
DYN_TRNRP_MV,H_DTE_FXG,Date,0,0,0,0,0,5
DYN_TRNRP_PL,TP_FEE3,American,8,10,1,3,1,1
DYN_TRNRP_PL,TP_FEE2,American,8,10,1,3,1,1
DYN_TRNRP_PL,TP_FEE1,American,8,10,1,3,1,1
DYN_TRNRP_PL,TP_FEE0,American,10,12,1,3,1,1
55,CALCULATI,Date,1,0,0,0,0,0
Simulation,LOSSCUR,Char,0,0,0,1,0,0
DYN_TRNRP_PL,H_CONTODAY,Date,2,0,0,0,0,0
DYN_TRNRP_PL,TP_RTSTLD2,Date,0,0,0,1,0,0
DYN_TRNRP_PL,TP_RTSTLD1,Date,0,0,0,1,0,0
DYN_TRNRP_PL,TP_RTSTLD0,Date,0,0,0,1,0,0
,MV_FNPV2,American,0,2,0,0,0,0
,MV_FNPV0,American,0,2,0,0,0,0
,MV_FNPV1,American,0,2,0,0,0,0
DYN_TRNRP_PL,TP_CMUQU0,Char,0,0,0,1,0,3
DYN_TRNRP_PL,TP_CMUQU1,Char,0,0,0,1,0,2
Accounting (Reporting),EN_OFFSET,Numeric,0,0,0,2,0,0
DYN_TRNRP_PL,PL_MVNFCP2,American,14,37,0,2,0,6
DYN_TRNRP_PL,H_BMARKET,Char,0,6,0,0,0,0
DYN_TRNRP_PL,PL_MVNFCP0,American,9,37,0,0,0,1
DYN_TRNRP_PL,PL_MVNFCP1,American,12,37,0,0,0,1
DYN_TRNRP_XG,TP_RTMNDD0,Char,0,1,0,0,0,0
DYN_TRNRP_DT,H_REMCAP,Numeric,0,0,0,0,1,0
DYN_TRNRP_PL,D_FRQ_RTRS,Char,0,1,0,0,0,0
DYN_TRNRP_MK,V_CMP_EXT,Numeric,0,1,0,0,0,0
DYN_TRNRP_MV,EQ_NOMINAL,Numeric,0,0,1,0,0,0
DYN_TRNRP_PL,REC_P_ROLC,Char,0,1,0,0,0,0
DYN_TRNRP_MK,TP_NOMINAL,American,4,1,1,0,0,0
Accounting (Reporting),FD_BAL_C,American,1,0,0,0,0,0
Accounting (Reporting),FD_BAL_D,American,1,0,0,0,0,0
Copy Creation,SPTCVBUM0,Numeric,1,0,0,0,0,0
Copy Creation,SPTCVBUM1,Numeric,1,0,0,0,0,0
Copy Creation,SPTCVBUM2,Numeric,1,0,0,0,0,0
DYN_TRNRP_PL,H_CAPPRC,Numeric,0,6,0,0,0,0
Simulation,MV_KRW_,American,0,0,0,0,0,3
DYN_TRNRP_PL,PLIRDAC_12,Numeric,1,0,0,0,0,0
DYN_TRNRP_PL,C_CUR_X,Char,2,0,0,0,0,0
DYN_TRNRP_PL,PLIRDAC_11,Numeric,1,0,0,0,0,0
,MV_NFBFP1,American,0,2,0,0,0,0
,MV_NFBFP0,American,0,2,0,0,0,0
,MV_NFBFP2,American,0,2,0,0,0,0
51,CCY,Char,2,0,0,0,0,0
DYN_TRNRP_MV,CNT_STLMTD,Char,0,0,2,4,2,4
DYN_TRNRP_MV,STP_STATUS,Char,2,0,1,0,0,0
DYN_TRNRP_PL,PL_CRRA0,American,3,2,0,0,0,0
DYN_TRNRP_PL,PL_CRRA1,American,3,2,0,0,0,0
DYN_TRNRP_PL,S_CAPF2,Numeric,2,5,0,0,0,0
Simulation,UND_CREDI,Char,2,0,0,0,0,0
Collateral,MLCLIM_TYP,,0,0,0,0,0,3
Simulation,K___,Numeric,0,0,0,0,0,1
DYN_TRNRP_PL,MX2_INSTR,Char,11,0,0,0,0,0
Simulation,H_NOTIFICA,Date,1,0,0,0,0,0
DYN_TRNRP_PL,H_SWPMRG,Numeric,0,13,0,0,0,0
Copy Creation,D_FIXVAR1,Char,1,0,0,0,0,0
Copy Creation,D_FIXVAR0,Char,1,0,0,0,0,0
49,NINETYFIVE,Numeric,0,0,0,3,0,0
DYN_TRNRP_SV,TP_DTEFLWL,Date,1,0,0,0,0,0
Copy Creation,START1,Char,1,0,0,0,0,0
Copy Creation,START0,Char,1,0,0,0,0,0
,NB_PREV,Numeric,0,3,0,0,0,0
Simulation,H_DEALMAT,Date,1,0,0,0,0,0
DYN_TRNRP_PL,TP_RTMCLP0,Char,1,14,0,0,0,3
DYN_TRNRP_PL,TP_RTMCLP1,Char,1,9,0,0,0,3
DYN_TRNRP_PL,H_SD,Char,0,8,0,0,0,0
DYN_TRNRP_PL,BBG_PFOLIO,Char,0,1,0,0,0,0
DYN_TRNRP_CS,H_BRKSACD,Char,2,0,0,0,0,0
,MK_STLAMT,American,0,1,0,0,0,0
,MK_TIME,Char,0,1,0,0,0,0
Simulation,MV_KRW2,American,0,0,0,0,0,1
DYN_TRNRP_MV,TP_FXUND,Char,21,0,2,4,2,6
MLC,INV_POSTY,Char,3,0,0,0,0,0
DYN_TRNRP_MK,H_CMP_PTF,Numeric,1,0,0,0,0,0
DYN_TRNRP_DT,DT_PH_SD,Date,1,0,2,0,0,0
Simulation,TODAY_CLO,Numeric,0,9,0,0,0,0
DYN_TRNRP_MK,TP_PC_CNTR,Char,0,2,0,0,0,0
Collateral,PRICE,Numeric,0,0,0,0,0,2
DYN_TRNRP_SV,D_CURRRATE,Numeric,1,0,0,0,0,0
DYN_TRNRP_PL,D_LEG_FUND,Numeric,0,1,0,0,0,0
DYN_TRNRP_PL,FX_SPOT_Y,Numeric,0,2,0,0,0,0
,POS_ID,Numeric,0,0,0,0,0,2
DYN_TRNRP_MV,H_FEEDER,Char,0,0,0,2,0,0
Simulation,GK_GRP,Char,0,0,5,0,0,0
Simulation,H_BASIS_ZE,Numeric,1,0,0,0,0,0
DYN_TRNRP_MV,TP_LENTDSP,Char,0,0,2,4,0,0
DYN_TRNRP_PL,TP_RTDSC1,Char,0,8,0,0,0,6
DYN_TRNRP_PL,TP_RTDSC0,Char,0,8,0,0,4,6
DYN_TRNRP_PL,TP_RTCAPI1,American,0,8,1,1,0,4
DYN_TRNRP_PL,TP_RTCAPI0,American,0,10,1,1,0,2
Payments,PF_AMOUNT,Numeric,1,0,0,0,0,0
Copy Creation,D_SE_DCONV,Char,1,0,0,0,0,0
Simulation,MTM_BALAN,American,0,2,0,0,0,0
DYN_TRNRP_PL,TP_BUY_E2,Char,4,0,0,0,0,0
Simulation,NOMINAL1_,American,0,0,0,0,0,2
DYN_TRNRP_PL,PLIRDFIX1,Char,0,1,2,0,0,0
DYN_TRNRP_MK,TP_INT,Char,3,0,1,0,0,0
DYN_TRNRP_CS,D_TYPE,Char,0,1,0,0,0,0
,PAYOFF_TYP,Numeric,0,1,0,0,0,0
Simulation,H_BASIS_Z1,Numeric,1,0,0,0,0,0
DYN_TRNRP_PL,PL_CRUA2,American,3,2,2,2,2,2
DYN_TRNRP_PL,PL_CRUA1,American,3,2,0,0,0,0
DYN_TRNRP_PL,PL_CRUA0,American,3,2,0,0,0,0
DYN_TRNRP_PL,G_FGT_SWLK,Numeric,1,2,3,3,5,3
DYN_TRNRP_PL,CE_BKRPTCY,Char,1,0,0,0,0,0
Simulation,CSFU_SM,American,4,2,4,2,2,2
PL VAR,PACKAGE,Numeric,0,0,0,1,0,0
MRA,BRANCH_SU,Char,65,0,0,0,0,0
Copy Creation,NUM,Char,3,0,3,5,4,4
DYN_TRNRP_PL,S_NVEGA0,American,0,1,0,0,0,0
DYN_TRNRP_PL,S_NVEGA2,American,0,0,0,1,0,0
DYN_TRNRP_PL,TP_OBU,Char,1,0,0,0,0,0
,DATE,Date,0,1,0,0,0,2
DYN_TRNRP_PL,TP_RTFSFI0,Char,0,1,0,0,0,0
DYN_TRNRP_PL,TP_RTFSFI1,Char,0,1,0,0,0,0
DYN_TRNRP_PL,H_12MP6,Date,1,0,0,0,0,0
DYN_TRNRP_PL,H_12MP5,Date,1,0,0,0,0,0
DYN_TRNRP_CS,H_FEEDT,Date,0,1,0,0,0,0
DYN_TRNRP_PL,H_12MP3,Date,1,0,0,0,0,0
Copy Creation,FPNFU_REV,Numeric,1,0,0,0,0,0
DYN_TRNRP_PL,H_12MP1,Date,1,0,0,0,0,0
DYN_TRNRP_PL,TP_RTMCLC0,Char,4,1,0,0,0,0
DYN_TRNRP_PL,H_2W_PREV,Date,1,0,0,0,0,0
,AMOUNT,Numeric,0,1,0,0,0,0
DYN_TRNRP_PL,PLIRDCRV0,Char,0,9,0,0,0,0
DYN_TRNRP_PL,PLIRDCRV1,Char,0,8,0,0,0,0
Accounting (Reporting),EN_CUR,Char,1,0,0,3,1,1
,RULE_NB,Numeric,0,1,0,0,0,0
Simulation,FIXINGPV0,American,0,0,0,1,0,0
DYN_TRNRP_MV,MV_NFFP_PL,Numeric,10,0,0,0,0,0
Simulation,CSFR_ASS,American,4,2,4,2,2,2
MRA,VAR10_COM,Numeric,0,0,0,0,0,1
DYN_TRNRP_PL,TP_CANCBY,Char,0,0,2,0,0,1
Simulation,IR_RISK__,American,0,0,1,1,1,0
Accounting,STP_STATUS,Char,0,0,1,0,0,0
Copy Creation,RIGHT,Numeric,1,1,0,0,0,0
Simulation,FLOWTYPE,Char,0,0,0,0,0,2
DYN_TRNRP_PL,TP_RTDXG10,Date,3,1,0,0,0,1
DYN_TRNRP_PL,TP_RTDXG11,Date,3,1,0,0,0,1
DYN_TRNRP_PL,TP_RTDXG12,Date,5,3,0,2,0,4
DYN_TRNRP_CS,F_CCNOMU,Char,13,2,0,4,1,0
DYN_TRNRP_CS,SC_FC_UC,Numeric,1,1,2,2,3,2
Simulation,FEE1_U,American,0,0,0,0,0,1
DYN_TRNRP_XG,INSTRUMENT,Char,2,3,0,0,0,0
Simulation,FLOW_TYPE,Char,0,1,0,0,0,1
,XG_FIXPDT,Char,0,1,0,0,0,0
Copy Creation,REP_FACT0,Numeric,1,0,0,0,0,0
Copy Creation,SE_F_NAME,Char,1,0,0,0,0,0
Simulation,H_DATE02,Date,1,0,0,0,0,0
Simulation,BONDACCRC,Numeric,0,1,0,0,0,0
Simulation,CAPITALCA,American,0,0,0,0,0,3
,EVT_PERF,Numeric,0,1,0,0,0,0
Accounting,H_CACC_F2,Char,0,0,1,0,0,0
Simulation,MTM_MKT,American,0,0,0,0,0,1
DYN_TRNRP_MK,V_EVSTLCUR,Char,1,1,4,3,12,2
Collateral,DELTA,Numeric,0,0,0,0,0,1
DYN_TRNRP_PL,F_SPOT1,Date,2,0,0,0,0,0
Simulation,UNDMATURI,Char,0,0,0,0,0,1
Data Dictionary (Market Data Loader),CURVE_ID,Numeric,0,0,1,1,1,1
DYN_TRNRP_PL,H_6M2,Date,1,0,0,0,0,0
DYN_TRNRP_PL,H_6M3,Date,1,0,0,0,0,0
DYN_TRNRP_PL,H_6M1,Date,1,0,0,0,0,0
DYN_TRNRP_PL,H_6M6,Date,1,0,0,0,0,0
DYN_TRNRP_PL,H_6M4,Date,1,0,0,0,0,0
DYN_TRNRP_PL,H_6M5,Date,1,0,0,0,0,0
Simulation,MTMCS400M,American,0,1,0,0,0,0
Copy Creation,AMOUNT_SEL,American,2,0,0,0,0,0
DYN_TRNRP_PL,H_TP_BUY_E,Char,1,0,0,0,0,0
DYN_TRNRP_PL,CMM_ODFC1,Char,1,0,0,0,0,0
DYN_TRNRP_PL,H_6MF,Date,1,0,0,0,0,0
,FOR_DBT2,Char,0,1,0,0,0,0
,FOR_DBT3,Char,0,1,0,0,0,0
,FOR_DBT1,Char,0,1,0,0,0,0
DYN_TRNRP_PL,H_EXT_REF,Char,9,0,0,0,0,0
DYN_TRNRP_PL,PL_FPNFCP2,American,25,37,1,4,1,12
DYN_TRNRP_MV,NDF_NFMV,Numeric,10,0,0,0,0,0
DYN_TRNRP_PL,PL_FPNFCP0,American,11,37,0,1,0,2
DYN_TRNRP_PL,D_MTM_G_T,American,0,1,0,0,0,0
DYN_TRNRP_PL,H_6MP,Date,1,0,0,0,0,0
Simulation,NUMERATOR,Char,0,0,0,0,0,4
Simulation,FLOWAMT_US,American,0,0,0,0,0,1
MRA,STRD_CRD,Numeric,0,0,0,0,0,1
DYN_TRNRP_PL,H_GEN_NUM,Numeric,1,0,0,0,0,0
DYN_TRNRP_PL,H_RTRPR0,Char,1,0,0,0,0,0
DYN_TRNRP_CS,TP_CMILAB0,Char,2,0,0,0,0,0
DYN_TRNRP_CS,TP_CMILAB1,Char,2,0,0,0,0,0
DYN_TRNRP_DT,TP_RTCAP1,American,1,0,0,0,0,0
DYN_TRNRP_DT,TP_RTCAP0,American,1,0,0,0,0,0
Simulation,SOD_SWAP_,American,0,1,0,0,0,0
DYN_TRNRP_PL,TP_RTDCP01,Date,2,1,0,0,0,0
DYN_TRNRP_PL,TP_RTDCP00,Date,2,1,0,0,0,0
DYN_TRNRP_PL,TP_RTDCP02,Date,3,1,0,0,0,0
DYN_TRNRP_PL,XSUM_DET,Char,2,2,0,0,0,0
Copy Creation,SE_TRDCL,Char,2,0,0,0,0,0
Simulation,START_DAT,Date,4,3,0,0,0,2
DYN_TRNRP_PL,PL_CS0,American,3,2,0,0,0,0
